Shipper,Origin Subdistrict,Origin City,Destination Subdistrict,Destination City,Transporter Pricing,Status,Shipment Type,Distance
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,774,000",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,612,100",completed,w2w,76
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,517,100",completed,w2w,854
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,789,500",completed,w2w,73.162
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,506,800",completed,w2w,694
SHP-0011,Cikarang Pusat,Bekasi,Kelapa Gading,Jakarta Utara,"2,528,900",completed,w2w,54
SHP-0023,Klari,Karawang,Mlati,Sleman,"4,863,800",completed,gt,487
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"3,269,000",completed,w2w,848.499
SHP-0011,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,325,000",completed,w2w,78
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,693,100",completed,w2w,549
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,791,800",completed,w2w,73.162
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"5,041,000",completed,w2w,442
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,052,900",completed,w2w,445
SHP-0007,Margorejo,Pati,Widasari,Indramayu,"4,536,000",completed,w2w,354
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,021,800",completed,w2w,518
SHP-0044,Balaraja,Tangerang,Gempol,Pasuruan,"7,457,300",completed,w2w,846
SHP-0020,Kalideres,Jakarta Barat,Sumberjaya,Majalengka,"3,652,400",completed,w2w,213.917
SHP-0044,Balaraja,Tangerang,Ngoro,Mojokerto,"7,256,800",completed,w2w,812
SHP-0039,Masaran,Sragen,Kiaracondong,Bandung,"5,678,300",completed,w2w,546.462
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"499,500",completed,w2w,0
SHP-0039,Masaran,Sragen,Lembursitu,Sukabumi,"6,051,800",completed,w2w,608.87
SHP-0006,Cikarang Barat,Bekasi,Kelapa Gading,Jakarta Utara,"1,970,200",completed,mt,42
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,039,300",completed,w2w,777
SHP-0006,Cikarang Barat,Bekasi,Cikarang Barat,Bekasi,"412,800",completed,mt,0
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"6,907,700",completed,w2w,752
SHP-0006,Cikarang Barat,Bekasi,Tapos,Depok,"2,493,600",completed,mt,48
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"739,700",completed,mt,13
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,302,200",completed,w2w,777
SHP-0013,Cibinong,Bogor,Tigaraksa,Tangerang,"2,476,000",completed,mt,99
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,054,500",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Cimanggis,Depok,"1,966,100",completed,mt,46
SHP-0006,Cikarang Barat,Bekasi,Dayeuhkolot,Bandung,"3,111,600",completed,mt,124
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"5,857,300",completed,w2w,752
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,598,100",completed,w2w,777
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,042,500",completed,w2w,777
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,259,200",completed,mt,22.828
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,031,800",completed,w2w,777
SHP-0006,Cikarang Barat,Bekasi,Bekasi Selatan,Bekasi,"815,900",completed,mt,18
SHP-0006,Cikarang Barat,Bekasi,Cilandak,Jakarta Selatan,"2,378,600",completed,mt,42.998
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,288,500",completed,mt,22.828
SHP-0048,Gondangrejo,Karanganyar,Solokan Jeruk,Bandung,"5,074,900",completed,w2w,450
SHP-0049,Ciampel,Karawang,Prigen,Pasuruan,"6,536,700",completed,w2w,767
SHP-0049,Ciampel,Karawang,Prigen,Pasuruan,"6,558,600",completed,w2w,767
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"7,199,400",completed,w2w,877
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,484,600",completed,w2w,847
SHP-0011,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,742,700",completed,w2w,78
SHP-0011,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,342,800",completed,w2w,78
SHP-0011,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,760,900",completed,w2w,78
SHP-0011,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,755,900",completed,w2w,78
SHP-0025,Pulo Gadung,Jakarta Timur,Cikarang Utara,Bekasi,"2,099,300",completed,mt,47
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,689,900",completed,w2w,549
SHP-0009,Ngaliyan,Semarang,Benowo,Surabaya,"4,503,400",completed,w2w,351
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,779,800",completed,w2w,76
SHP-0039,Masaran,Sragen,Kiaracondong,Bandung,"5,683,900",completed,w2w,546.462
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,819,000",completed,w2w,764
SHP-0038,Peterongan,Jombang,Manisrenggo,Klaten,"3,418,200",completed,w2w,245
SHP-0017,Cikarang Utara,Bekasi,Gayamsari,Semarang,"4,860,700",completed,mt,414
SHP-0038,Pandaan,Pasuruan,Kartasura,Sukoharjo,"3,722,800",completed,w2w,297
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,501,100",completed,w2w,518
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,055,900",completed,w2w,445
SHP-0043,Cakung,Jakarta Timur,Cilongok,Banyumas,"4,418,000",completed,w2w,337
SHP-0004,Koja,Jakarta Utara,Gedebage,Bandung,"3,342,900",completed,w2w,164
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"7,458,900",completed,w2w,845
SHP-0012,Kalasan,Sleman,Pati,Pati,"3,566,300",completed,w2w,198
SHP-0038,Pandaan,Pasuruan,Kartasura,Sukoharjo,"3,738,700",completed,w2w,297
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,011,700",completed,w2w,764
SHP-0038,Peterongan,Jombang,Kartasura,Sukoharjo,"2,970,300",completed,w2w,205
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,495,100",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,504,600",completed,w2w,854
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,253,300",completed,w2w,814
SHP-0022,Cikande,Serang,Telukjambe Timur,Karawang,"3,098,000",completed,gt,123
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,862,200",completed,gt,91
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,796,800",completed,w2w,73.162
SHP-0002,Ciawi,Bogor,Gempol,Pasuruan,"7,469,800",completed,w2w,836.559
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,781,500",completed,w2w,73.162
SHP-0002,Ciawi,Bogor,Gempol,Pasuruan,"7,486,000",completed,w2w,836.559
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"5,025,100",completed,w2w,442
SHP-0002,Ciawi,Bogor,Gempol,Pasuruan,"7,448,400",completed,w2w,836.559
SHP-0050,Gunung Putri,Bogor,Cikupa,Tangerang,"2,719,700",completed,w2w,74
SHP-0050,Gunung Putri,Bogor,Cikupa,Tangerang,"2,733,600",completed,w2w,74
SHP-0050,Gunung Putri,Bogor,Cikupa,Tangerang,"2,730,600",completed,w2w,74
SHP-0039,Masaran,Sragen,Harjamukti,Cirebon,"3,756,800",completed,w2w,338.249
SHP-0004,Koja,Jakarta Utara,Gedebage,Bandung,"3,366,300",completed,w2w,164
SHP-0010,Pungging,Mojokerto,Kartoharjo,Madiun,"2,711,200",completed,w2w,142.073
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,060,500",completed,w2w,777
SHP-0011,Tarumajaya,Bekasi,Ngaliyan,Semarang,"4,237,600",completed,w2w,436
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,263,500",completed,w2w,812
SHP-0012,Cikarang,Bekasi,Cibitung,Bekasi,"822,400",completed,w2w,17
SHP-0001,Gunung Putri,Bogor,Bangil,Pasuruan,"7,231,000",completed,w2w,804
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"724,900",completed,mt,13
SHP-0012,Cikarang,Bekasi,Rancaekek,Bandung,"3,162,600",completed,w2w,136
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"7,136,100",completed,w2w,789
SHP-0004,Cileungsi,Bogor,Koja,Jakarta Utara,"2,251,500",completed,w2w,41
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,083,400",completed,w2w,798
SHP-0004,Cileungsi,Bogor,Koja,Jakarta Utara,"2,266,900",completed,w2w,41
SHP-0004,Cileungsi,Bogor,Koja,Jakarta Utara,"2,281,100",completed,w2w,41
SHP-0006,Cikarang Barat,Bekasi,Dayeuhkolot,Bandung,"3,103,000",completed,mt,124
SHP-0006,Cikarang Barat,Bekasi,Kiaracondong,Bandung,"2,602,900",completed,mt,124
SHP-0023,Klari,Karawang,Jaten,Karanganyar,"4,869,600",completed,mt,484
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,719,200",completed,w2w,556
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"7,394,600",completed,w2w,835
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"7,395,400",completed,w2w,835
SHP-0051,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,759,400",completed,w2w,78
SHP-0051,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,751,600",completed,w2w,78
SHP-0051,Telukjambe Timur,Karawang,Cengkareng,Jakarta Barat,"2,768,600",completed,w2w,78
SHP-0016,Cikarang Barat,Bekasi,Baureno,Bojonegoro,"6,326,300",completed,w2w,676
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,688,200",completed,w2w,549
SHP-0040,Asemrowo,Surabaya,Asemrowo,Surabaya,"798,500",completed,w2w,0
SHP-0022,Cikande,Serang,Kemang,Bogor,"2,773,800",completed,gt,80
SHP-0022,Cikande,Serang,Kemang,Bogor,"2,765,500",completed,gt,80
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"4,567,500",completed,mt,498.398
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,766,100",completed,w2w,76
SHP-0012,Pati,Pati,Cibitung,Bekasi,"5,355,100",completed,w2w,501
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"7,674,600",completed,w2w,877
SHP-0031,Babakan Madang,Bogor,Waru,Sidoarjo,"7,254,000",completed,w2w,809
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,841,700",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,181,400",completed,w2w,814
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,738,200",completed,w2w,76
SHP-0022,Cikande,Serang,Regol,Bandung,"3,680,100",completed,w2w,216
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,760,500",completed,w2w,76
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"6,376,100",completed,w2w,854
SHP-0022,Cikande,Serang,Telukjambe Timur,Karawang,"2,626,100",completed,gt,123
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"5,054,900",completed,w2w,442
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,118,700",completed,w2w,764
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"2,256,600",completed,gt,42
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,817,500",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,791,100",completed,w2w,764
SHP-0022,Prigen,Pasuruan,Telukjambe Timur,Karawang,"6,953,600",completed,w2w,764
SHP-0031,Babakan Madang,Bogor,Gununganyar,Surabaya,"7,285,700",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,048,500",completed,w2w,445
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,227,800",completed,w2w,73.162
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,039,300",completed,w2w,445
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,527,300",completed,w2w,848.499
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,041,400",completed,w2w,445
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,768,700",completed,w2w,73.162
SHP-0038,Peterongan,Jombang,Sidomukti,Salatiga,"3,513,800",completed,w2w,243
SHP-0009,Driyorejo,Gresik,Cikande,Serang,"7,317,900",completed,w2w,822
SHP-0038,Peterongan,Jombang,Gedangan,Sidoarjo,"489,000",completed,w2w,79
SHP-0046,Semarang Barat,Semarang,Jetis,Mojokerto,"4,288,400",completed,w2w,321
SHP-0039,Masaran,Sragen,Ciawi,Tasikmalaya,"4,936,400",completed,w2w,424.199
SHP-0039,Masaran,Sragen,Bogor Barat,Bogor,"5,893,700",completed,w2w,583.198
SHP-0039,Masaran,Sragen,Kiaracondong,Bandung,"4,805,300",completed,w2w,546.462
SHP-0004,Gedebage,Bandung,Koja,Jakarta Utara,"3,350,100",completed,w2w,165
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,244,300",completed,w2w,549
SHP-0004,Gedebage,Bandung,Koja,Jakarta Utara,"3,364,200",completed,w2w,165
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"6,952,700",completed,w2w,835
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"7,410,200",completed,w2w,835
SHP-0003,Bangil,Pasuruan,Kalideres,Jakarta Barat,"7,412,300",completed,w2w,835
SHP-0038,Pandaan,Pasuruan,Ngaliyan,Semarang,"4,675,900",completed,w2w,385
SHP-0011,Tarumajaya,Bekasi,Sidoarjo,Sidoarjo,"7,112,000",completed,w2w,789
SHP-0024,Cengkareng,Jakarta Barat,Telukjambe Timur,Karawang,"2,757,100",completed,w2w,77
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"7,140,200",completed,w2w,789
SHP-0024,Cengkareng,Jakarta Barat,Telukjambe Timur,Karawang,"2,751,000",completed,w2w,77
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"7,030,600",completed,w2w,771
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"7,034,700",completed,w2w,771
SHP-0038,Batuceper,Tangerang,Dukuhwaru,Tegal,"4,057,600",completed,w2w,328
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"6,600,600",completed,w2w,771
SHP-0038,Tenggilis Mejoyo,Surabaya,Batuceper,Tangerang,"7,148,800",completed,w2w,797
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,460,500",completed,w2w,847
SHP-0053,Cikarang Pusat,Bekasi,Tandes,Surabaya,"6,404,200",completed,w2w,740
SHP-0017,Cikarang Utara,Bekasi,Gayamsari,Semarang,"4,852,300",completed,mt,414
SHP-0039,Masaran,Sragen,Ciawi,Tasikmalaya,"4,956,000",completed,w2w,424.199
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,670,300",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,700,200",completed,w2w,719
SHP-0022,Cikande,Serang,Telukjambe Timur,Karawang,"2,626,400",completed,gt,123
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,850,800",completed,w2w,814
SHP-0049,Ciampel,Karawang,Prigen,Pasuruan,"6,990,800",completed,w2w,767
SHP-0004,Pedan,Klaten,Majalaya,Bandung,"5,125,100",completed,w2w,454
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,272,200",completed,w2w,814
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,512,600",completed,w2w,518
SHP-0054,Setu,Tangerang Selatan,Benowo,Surabaya,"7,212,600",completed,w2w,802
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,081,300",completed,w2w,854
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,281,900",completed,w2w,719
SHP-0022,Cikande,Serang,Kemang,Bogor,"2,769,300",completed,gt,80
SHP-0038,Peterongan,Jombang,Kartasura,Sukoharjo,"3,053,800",completed,w2w,205
SHP-0055,Tigaraksa,Tangerang,Pabean Cantikan,Surabaya,"7,359,900",completed,w2w,830
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,755,200",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,837,500",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,504,500",completed,w2w,814
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,514,100",completed,w2w,694
SHP-0003,Klari,Karawang,Arjasari,Bandung,"2,542,200",completed,gt,110
SHP-0009,Manyar,Gresik,Tirto,Pekalongan,"1,911,300",completed,w2w,470
SHP-0049,Ciampel,Karawang,Prigen,Pasuruan,"6,978,600",completed,w2w,767
SHP-0004,Masaran,Sragen,Cikupa,Tangerang,"5,877,300",completed,w2w,584
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"5,040,000",completed,w2w,442
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,400,800",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,063,700",completed,w2w,445
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"7,171,100",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,061,300",completed,w2w,445
SHP-0007,Margorejo,Pati,Sumber,Cirebon,"4,989,000",completed,w2w,313
SHP-0038,Batuceper,Tangerang,Kudus Kota,Kudus,"5,016,800",completed,w2w,524
SHP-0053,Cikarang Pusat,Bekasi,Batuceper,Tangerang,"2,721,800",completed,w2w,72
SHP-0053,Cikarang Pusat,Bekasi,Batuceper,Tangerang,"2,700,800",completed,w2w,72
SHP-0053,Cikarang Pusat,Bekasi,Kartasura,Sukoharjo,"4,469,400",completed,w2w,479
SHP-0053,Cikarang Pusat,Bekasi,Kadipaten,Majalengka,"3,145,300",completed,w2w,135
SHP-0053,Cikarang Pusat,Bekasi,Lumajang,Lumajang,"7,540,600",completed,w2w,859
SHP-0053,Cikarang Pusat,Bekasi,Sukaraja,Bogor,"2,363,800",completed,w2w,84
SHP-0053,Cikarang Pusat,Bekasi,Kartasura,Sukoharjo,"5,259,600",completed,w2w,479
SHP-0038,Batuceper,Tangerang,Wangon,Banyumas,"4,677,800",completed,w2w,378
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,456,600",completed,w2w,847
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,154,000",completed,w2w,67
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"7,026,900",completed,w2w,771
SHP-0004,Cileungsi,Bogor,Buduran,Sidoarjo,"5,958,000",completed,w2w,771
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,409,200",completed,w2w,798
SHP-0018,Leksono,Wonosobo,Rembang,Rembang,"3,671,300",completed,w2w,244.412
SHP-0017,Pinang (Penang),Tangerang,Cakung,Jakarta Timur,"2,155,300",completed,w2w,49
SHP-0004,Campaka,Purwakarta,Benda,Tangerang,"3,054,800",completed,w2w,119
SHP-0022,Cikande,Serang,Kemang,Bogor,"2,754,400",completed,gt,80
SHP-0022,Cikande,Serang,Bungursari,Purwakarta,"3,258,200",completed,gt,148
SHP-0004,Campaka,Purwakarta,Benda,Tangerang,"3,063,800",completed,w2w,119
SHP-0004,Kebakkramat,Karanganyar,Babakancikao,Purwakarta,"4,836,400",completed,w2w,476
SHP-0017,Cikarang Utara,Bekasi,Depok,Sleman,"5,545,700",completed,mt,526
SHP-0039,Masaran,Sragen,Bogor Barat,Bogor,"5,905,800",completed,w2w,583.198
SHP-0007,Margorejo,Pati,Sukabumi,Sukabumi,"5,845,600",completed,w2w,574
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"4,844,300",completed,w2w,549
SHP-0042,Sukaraja,Bogor,Sedati,Sidoarjo,"7,284,500",completed,w2w,819
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,738,900",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,064,000",completed,w2w,445
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,730,300",completed,w2w,798
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,035,900",completed,w2w,445
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"4,296,500",completed,w2w,442
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,775,400",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,095,200",completed,w2w,764
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"7,523,400",completed,w2w,854
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,768,100",completed,w2w,76
SHP-0035,Manyar,Gresik,Cikarang Pusat,Bekasi,"2,962,700",completed,w2w,767
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,749,600",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,769,400",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,260,700",completed,w2w,814
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,769,400",completed,w2w,76
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"420,400",completed,w2w,0
SHP-0006,Cikarang Barat,Bekasi,Pulo Gadung,Jakarta Timur,"2,013,400",completed,mt,37
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,496,400",completed,w2w,518
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"936,500",completed,mt,17
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"779,100",completed,mt,17
SHP-0006,Cikarang Barat,Bekasi,Tapos,Depok,"2,121,500",completed,mt,48
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"898,700",completed,mt,17
SHP-0031,Babakan Madang,Bogor,Gununganyar,Surabaya,"7,285,500",completed,w2w,814
SHP-0017,Cikupa,Tangerang,Buahbatu (Margacinta),Bandung,"2,904,400",completed,mt,194
SHP-0033,Demak,Demak,Kemang,Bogor,"5,436,700",completed,w2w,508
SHP-0012,Cikarang,Bekasi,Driyorejo,Gresik,"5,742,100",completed,w2w,725
SHP-0022,Prigen,Pasuruan,Kemang,Bogor,"6,390,300",completed,w2w,854
SHP-0038,Kayen Kidul,Kediri,Batuceper,Tangerang,"6,856,000",completed,w2w,741
SHP-0038,Pandaan,Pasuruan,Magelang Selatan,Magelang,"4,635,400",completed,w2w,372
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,699,300",completed,w2w,719
SHP-0038,Pandaan,Pasuruan,Kartasura,Sukoharjo,"3,721,900",completed,w2w,297
SHP-0038,Pandaan,Pasuruan,Magelang Selatan,Magelang,"4,634,600",completed,w2w,372
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,681,200",completed,w2w,719
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"6,912,800",completed,w2w,752
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"6,891,500",completed,w2w,752
SHP-0008,Manyar,Gresik,Tarumajaya,Bekasi,"7,243,400",completed,w2w,807
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,696,300",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,689,700",completed,w2w,719
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"6,883,800",completed,w2w,752
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,053,200",completed,w2w,445
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,469,000",completed,w2w,847
SHP-0018,Pandaan,Pasuruan,Gunung Putri,Bogor,"7,211,700",completed,w2w,802
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,261,500",completed,w2w,814
SHP-0056,Cikarang Pusat,Bekasi,Serpong Utara,Tangerang Selatan,"2,743,900",completed,mt,74.593
SHP-0056,Cikarang Pusat,Bekasi,Ciracas,Jakarta Timur,"2,499,700",completed,mt,48
SHP-0053,Cikarang Pusat,Bekasi,Tandes,Surabaya,"6,843,600",completed,w2w,740
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,076,800",completed,w2w,445
SHP-0002,Cimanggung,Sumedang,Bawen,Semarang,"4,734,800",completed,w2w,390
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,039,700",completed,w2w,445
SHP-0003,Klari,Karawang,Kedawung,Cirebon,"3,239,200",completed,gt,150
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,077,100",completed,w2w,445
SHP-0026,Karawaci,Tangerang,Plemahan,Kediri,"6,841,400",completed,w2w,747
SHP-0004,Batuceper,Tangerang,Banjarsari,Surakarta,"5,735,000",completed,w2w,561
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,664,300",completed,w2w,549
SHP-0008,Cikarang Utara,Bekasi,Manyar,Gresik,"6,570,800",completed,w2w,773
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,485,500",completed,w2w,518
SHP-0004,Batuceper,Tangerang,Banjarsari,Surakarta,"5,731,000",completed,w2w,561
SHP-0004,Banyudono,Boyolali,Banjaran,Bandung,"5,128,900",completed,w2w,526
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,646,200",completed,w2w,67
SHP-0044,Balaraja,Tangerang,Ngoro,Mojokerto,"6,809,600",completed,w2w,812
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"6,724,000",completed,w2w,798
SHP-0001,Gunung Putri,Bogor,Beji,Pasuruan,"7,160,300",completed,w2w,798
SHP-0009,Driyorejo,Gresik,Soreang,Bandung,"6,957,600",completed,w2w,763
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,104,900",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,750,900",completed,w2w,76
SHP-0038,Peterongan,Jombang,Sidomukti,Salatiga,"1,111,900",completed,w2w,243
SHP-0053,Cikarang Pusat,Bekasi,Tandes,Surabaya,"6,821,000",completed,w2w,740
SHP-0009,Ngajung (Ngajum),Malang,Cikarang Selatan,Bekasi,"6,974,700",completed,w2w,834
SHP-0009,Driyorejo,Gresik,Batuceper,Tangerang,"7,095,200",completed,w2w,782
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,749,800",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"6,979,400",completed,w2w,764
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,775,000",completed,w2w,76
SHP-0038,Peterongan,Jombang,Sidomukti,Salatiga,"1,112,200",completed,w2w,243
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,775,100",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"6,515,100",completed,w2w,764
